"PlayerName","playerid","Date","Team","Opp","season","Age","BatOrder","Pos","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","GB","FB","LD","IFFB","Pitches","Balls","Strikes","IFH","BU","BUH","BB%","K%","BB/K","OBP","SLG","OPS","ISO","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","wOBA","wRAA","wRC","Spd","wRC+","wBSR","WPA","-WPA","+WPA","RE24","REW","pLI","phLI","PH","WPA/LI","Clutch","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","XX%","wFB","wSL","wCT","wCB","wCH","wSF","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","pfxFA%","pfxFC%","pfxFS%","pfxSI%","pfxSL%","pfxCU%","pfxKC%","pfxCH%","pfxvFA","pfxvFC","pfxvFS","pfxvSI","pfxvSL","pfxvCU","pfxvKC","pfxvCH","pfxFA-X","pfxFC-X","pfxFS-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxKC-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxFS-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxKC-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwFS","pfxwSI","pfxwSL","pfxwCU","pfxwKC","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwFS/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxwKC/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCS%","piCU%","piFA%","piFC%","piFS%","piSI%","piSL%","piXX%","pivCH","pivCS","pivCU","pivFA","pivFC","pivFS","pivSI","pivSL","pivXX","piCH-X","piCS-X","piCU-X","piFA-X","piFC-X","piFS-X","piSI-X","piSL-X","piXX-X","piCH-Z","piCS-Z","piCU-Z","piFA-Z","piFC-Z","piFS-Z","piSI-Z","piSL-Z","piXX-Z","piwCH","piwCS","piwCU","piwFA","piwFC","piwFS","piwSI","piwSL","piwXX","piwCH/C","piwCS/C","piwCU/C","piwFA/C","piwFC/C","piwFS/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Aaron Judge",15640,"2021-05-04","NYY","HOU",2021,29,"3","RF",1,4,5,1,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0.25,1,0,1,0,25,9,16,0,0,0,0.2,0.4,0.5,0.4,0.25,0.65,0,0.5,1,0.5,0.5,0,0,0,0,0,0.314154374599457,-0.00112555410984202,0.604153392349451,2.64285714,100.725269189606,-0.00684504257515073,-0.0355199612677097,-0.0671200007200241,0.0316000394523144,-0.18100006878376,-0.0181453675031662,0.643800020217896,NA,0,-0.0134212290868163,-0.0417511228116629,0.44,90.90909091,0.28,84.71428571,NA,NA,0.08,81,0.2,87.2,NA,NA,NA,0.138540148735046,0.036553181707859,NA,-0.000912018120288849,-0.153358101844788,NA,1.25945589759133,0.522188310112272,NA,-0.0456009060144424,-3.06716203689575,NA,0.4375,0.66666667,0.52,0.71428571,0.83333333,0.76923077,0.36,1,0.12,1,0,1,0,0,2,2,0.5,0,0.5,0,0,1,0.16,NA,NA,0.28,0.28,0.08,NA,0.2,92.5999984741211,NA,NA,89.8857160295759,84.7142857142857,80.75,NA,87.1200012207031,-2,NA,NA,-7.69428580147879,5.13571439470564,3.58999991416931,NA,-8.45999984741211,9.3125,NA,NA,5.00285720825195,-0.372857161930629,-4.17000007629395,NA,3.54199981689453,0.00956393778324127,NA,NA,0.127475291490555,0.045795701444149,-0.000933405011892319,NA,-0.152797430753708,0.239098444581032,NA,NA,1.82107559272221,0.654224306344986,-0.0466702505946159,NA,-3.05594861507416,0.35714286,0.72727273,0.52,0.6,0.75,0.69230769,0.44,26.47368421,0.2,NA,0.04,0.16,NA,NA,0.28,0.32,NA,87.4423583984375,NA,73.8860015869141,92.9365463256836,NA,NA,90.1917986188616,85.419548034668,NA,-8.03122177124023,NA,7.53502988815308,-1.29332995414734,NA,NA,-7.08559581211635,5.68445348739624,NA,1.6195426940918,NA,-5.42724990844727,7.96037769317627,NA,NA,3.49429702758789,-2.83344745635986,NA,-0.152797430753708,NA,-0.041137769818306,0.00956393778324127,NA,NA,0.127475291490555,0.0860000662505627,NA,-3.05594861507416,NA,-4.1137769818306,0.239098444581032,NA,NA,1.82107559272221,1.07500082813203,NA,0.4,0.7,0.52,0.66666667,0.71428571,0.69230769,0.4,2,106.959167480469,-2.43090343475342,0,0,109.932,2,1,"2021-05-04",0
"Aaron Judge",15640,"2021-05-02","NYY","DET",2021,29,"3","RF",1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,14,4,10,0,0,0,0,0.333333333,0,0,0,0,0,0,1,0,0.5,0.5,0,0,0,0,0,-0.780448695819933,-0.417281327944357,0.14285714,-100,0,-0.0492899715900421,-0.0492899715900421,0,-0.63699996471405,-0.0638596415519714,0.665999948978424,NA,0,-0.0749289840459824,0.000920012024816452,0.64285714,95.55555556,0.35714286,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.516264319419861,-0.243288785219193,NA,NA,NA,NA,-5.73627021577623,-4.86577570438385,NA,NA,NA,NA,0.375,0.66666667,0.5,0.33333333,0.75,0.57142857,0.42857143,0.33333333,0.21428571,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,NA,NA,NA,0.64285714,0.35714286,NA,NA,NA,NA,NA,NA,95.522223578559,86.9400024414062,NA,NA,NA,NA,NA,NA,-9.70888858371311,2.18999996185303,NA,NA,NA,NA,NA,NA,5.11555565728082,3.40999984741211,NA,NA,NA,NA,NA,NA,-0.560870554298162,-0.241924092173576,NA,NA,NA,NA,NA,NA,-6.23189504775736,-4.83848184347153,NA,NA,NA,0.16666667,0.75,0.5,0,0.66666667,0.57142857,0.57142857,20.72727273,NA,NA,NA,NA,NA,NA,0.64285714,0.35714286,NA,NA,NA,NA,NA,NA,NA,95.9566582573785,87.3554992675781,NA,NA,NA,NA,NA,NA,NA,-9.17195468478733,3.23804588317871,NA,NA,NA,NA,NA,NA,NA,3.65256457858615,2.00649013519287,NA,NA,NA,NA,NA,NA,NA,-0.560870554298162,-0.241924092173576,NA,NA,NA,NA,NA,NA,NA,-6.23189504775736,-4.83848184347153,NA,0.28571429,0.71428571,0.5,0,0.8,0.57142857,0.5,2,104.750671386719,-1.38068771362305,1,0.5,108.021,2,1,"2021-05-02",0
"Aaron Judge",15640,"2021-05-01","NYY","DET",2021,29,"2","DH",1,5,5,3,2,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0.6,1,1,2,0,23,7,16,1,0,0,0,0.2,0,0.6,0.8,1.4,0.2,0.75,1,0.5,0.25,0.25,0,0,1,0,0.599951434135437,1.18118560864893,1.78646455510822,1.60119047125,293.859711111142,-0.00684504257515073,0.226540058851242,-0.0408599488437176,0.267400026321411,2.15100002288818,0.215639114379883,1.37960004806519,NA,0,0.100496962666512,0.0637100907972458,0.56521739,95.46153846,0.34782609,85.625,NA,NA,0.08695652,80.5,NA,NA,NA,NA,NA,0.829862058162689,0.155661314725876,NA,0.185334727168083,NA,NA,6.38355429355915,1.94576643407345,NA,9.26673635840416,NA,NA,0.38461538,0.7,0.52173913,0.8,1,0.91666667,0.43478261,0.8,0.04347826,1,2,1,1,1,2,4,0.25,0.5,0.25,0.25,0.25,0.5,0.26086957,0.04347826,NA,0.26086957,0.26086957,0.08695652,0.08695652,NA,95.7999979654948,93.5,NA,95.3333333333333,86.1833292643229,80.5,83.6499938964844,NA,-3.6866668065389,0.629999995231628,NA,-3.45166651407878,4.11999988555908,4.7649998664856,-0.305000007152557,NA,7.23000017801921,5.82999992370605,NA,6.20333353678385,0.21833336353302,-7.90999984741211,1.75999999046326,NA,0.383278861641884,0,NA,0.440944738686085,0.324340768158436,0.183678954839706,-0.167847916483879,NA,6.38798102736473,0,NA,7.34907897810141,5.40567946930726,9.18394774198532,-8.39239582419395,NA,0.22222222,0.71428571,0.52173913,0.5,1,0.91666667,0.60869565,26.11764706,NA,NA,0.08695652,0.2173913,0.17391304,NA,0.17391304,0.34782609,NA,NA,NA,80.935546875,96.2937377929688,94.8802719116211,NA,96.1270446777344,85.9399261474609,NA,NA,NA,6.34000968933105,0.215829992294312,0.215254157781601,NA,-9.10521697998047,3.73117876052856,NA,NA,NA,-10.0829849243164,7.53170013427734,4.66171503067017,NA,3.32892251014709,-0.97316437959671,NA,NA,NA,0.183678954839706,0.317254036664963,-0.041137769818306,NA,0.548107333481312,0.156492851674557,NA,NA,NA,9.18394774198532,6.34508073329925,-1.02844424545765,NA,13.7026833370328,1.95616064593196,NA,0.22222222,0.71428571,0.52173913,0.5,1,0.91666667,0.60869565,4,93.846305847168,1.96438908576965,1,0.25,112.105,3,0.75,"2021-05-01",0
"Aaron Judge",15640,"2021-04-30","NYY","DET",2021,29,"3","RF",1,4,4,2,0,0,0,2,2,5,0,0,0,0,0,0,0,0,0,0.5,1,2,1,0,20,7,13,0,0,0,0,0,0,0.5,2,2.5,1.5,0,0.5,0.25,0.25,0.5,0,1,0,0,1.00325930118561,2.27970089904273,2.76392405621016,0.14285714,566.404991849041,0,0.0897600576281548,-0.0339299663901329,0.123690024018288,3.20900011062622,0.321704268455505,0.633000016212463,NA,0,0.16095295548439,-0.0191519202091759,0.45,94.33333333,0.1,85,0.15,87.33333333,NA,NA,0.15,87,0.15,85.66666667,NA,2.29064869880676,0.0507698245346546,-0.243675425648689,NA,0.171480625867844,0.0374361388385296,25.451652208964,2.53849122673273,-8.12251418828964,NA,5.71602086226145,1.24787129461765,0.3,0.8,0.55,1,1,1,0.5,1,0,2,1,1,0,2,2,4,0.5,0.25,0.25,0,0.5,0.5,0.45,0.2,0.15,NA,0.05,NA,NA,0.15,94.3333333333333,87.0500030517578,85.7666625976562,NA,85.4000015258789,NA,NA,87.2999979654948,-3.12222226460775,-2.39499998092651,5.51999982198079,NA,-0.5,NA,NA,-9.93666648864746,9.77777777777778,4.33750009536743,8.17000007629395,NA,3.74000000953674,NA,NA,2.35000006357829,2.24531596899033,-0.220449045300484,0.0370581895112991,NA,0.0285366624593735,NA,NA,0.170035436749458,24.9479552110036,-5.51122613251209,1.23527298370997,NA,2.85366624593735,NA,NA,5.66784789164861,0.125,0.83333333,0.55,1,1,1,0.6,24.33333333,0.15,NA,NA,0.5,0.15,0.15,NA,0.05,NA,87.673095703125,NA,NA,94.3188720703125,86.2796020507812,86.1670328776042,NA,85.8151016235352,NA,-9.52586682637533,NA,NA,-2.93975811004639,-3.36716016133626,4.94707330067952,NA,-1.38197004795074,NA,0.654520551363627,NA,NA,8.16974792480469,1.667999903361,6.08011690775553,NA,1.76453995704651,NA,0.170035436749458,NA,NA,2.1034928560257,-0.0786259323358536,0.0370581895112991,NA,0.0285366624593735,NA,5.66784789164861,NA,NA,21.034928560257,-2.62086441119512,1.23527298370997,NA,2.85366624593735,NA,0.125,0.83333333,0.55,1,1,1,0.6,4,96.1796951293945,16.6737823486328,1,0.25,111.263,2,0.5,"2021-04-30",0
"Aaron Judge",15640,"2021-04-29","NYY","@BAL",2021,29,"5","PH",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.260149565273311,-0.139093775981452,0.14285714,-100,0,-0.0668839886784554,-0.0668839886784554,0,-0.377000033855438,-0.0365310125052929,2.78439998626709,2.78439998626709,1,-0.0240209698677063,-1.8269349227884e-10,1,94.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.276344239711761,NA,NA,NA,NA,NA,-9.21147465705872,NA,NA,NA,NA,NA,1,0.5,0.66666667,0,1,0.5,0.66666667,1,0.33333333,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,94.4666646321615,NA,NA,NA,NA,NA,NA,NA,4.20666662851969,NA,NA,NA,NA,NA,NA,NA,7.70333353678385,NA,NA,NA,NA,NA,NA,NA,-0.275010511279106,NA,NA,NA,NA,NA,NA,NA,-9.16701704263687,NA,NA,NA,NA,NA,NA,NA,1,0.5,0.66666667,0,1,0.5,0.66666667,29,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,94.2913309733073,NA,NA,NA,NA,NA,NA,NA,NA,3.51667976379395,NA,NA,NA,NA,NA,NA,NA,NA,6.6514466603597,NA,NA,NA,NA,NA,NA,NA,NA,-0.275010511279106,NA,NA,NA,NA,NA,NA,NA,NA,-9.16701704263687,NA,NA,NA,NA,NA,1,0.5,0.66666667,0,1,0.5,0.66666667,0,NA,NA,0,NA,NA,0,NA,"2021-04-29",0
"Aaron Judge",15640,"2021-04-27","NYY","@BAL",2021,29,"3","RF",1,4,5,2,1,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0.5,0,0,2,0,19,6,13,0,0,0,0.2,0.4,0.5,0.6,1.25,1.85,0.75,1,0,1,0,0,0,1,0,0,0.7154580950737,1.65902402595814,2.26430297241744,0.14285714,371.916198237885,-0.00684504257515073,0.154144018888474,-0.00964400172233582,0.163788020610809,1.21899998188019,0.118120163679123,0.63672000169754,NA,0,0.15852977335453,0.083560970579247,0.42105263,93.875,NA,NA,NA,NA,0.21052632,83,0.31578947,85.16666667,0.05263158,85,NA,1.16463840007782,NA,NA,0.176850989460945,0.471301674842834,-0.175363659858704,14.5579800009727,NA,NA,4.42127473652363,7.85502791404724,-17.5363659858704,0.33333333,0.6,0.47368421,0.33333333,0.66666667,0.55555556,0.52631579,0.4,0.21052632,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,0.26315789,NA,NA,0.15789474,NA,0.21052632,NA,0.36842105,92.8199951171875,NA,NA,95.4333292643229,NA,83,NA,84.8857160295759,1.75799999237061,NA,NA,-9.28333282470703,NA,0.290000021457672,NA,4.8528573172433,10.4540000915527,NA,NA,0.730000019073486,NA,-3.34750008583069,NA,6,1.24377715960145,NA,NA,-0.0786259360611439,NA,0.174859791994095,NA,0.292898543179035,24.875543192029,NA,NA,-2.62086453537146,NA,4.37149479985237,NA,4.18426490255765,0.2,0.77777778,0.47368421,0,0.71428571,0.55555556,0.47368421,24.64285714,0.31578947,NA,0.15789474,0.26315789,NA,0.05263158,0.15789474,0.05263158,NA,84.9985504150391,NA,83.5597025553385,92.9672180175781,NA,85.0399017333984,95.5382283528646,81.7461013793945,NA,5.8539867401123,NA,-0.0270736714204152,1.8196361541748,NA,-2.98796010017395,-8.87270355224609,0.863470017910004,NA,4.45122687021891,NA,-5.71195348103841,8.64139022827148,NA,0.900434017181396,-0.807533343633016,-4.55506992340088,NA,0.467489548027515,NA,0.215997561812401,1.24377715960145,NA,-0.17459100484848,-0.0786259360611439,-0.041137769818306,NA,7.79149246712526,NA,7.19991872708003,24.875543192029,NA,-17.459100484848,-2.62086453537146,-4.1137769818306,NA,0.2,0.77777778,0.47368421,0,0.71428571,0.55555556,0.47368421,2,100.54345703125,18.0967197418213,1,0.5,116.211,1,0.5,"2021-04-27",0
"Aaron Judge",15640,"2021-04-26","NYY","@BAL",2021,29,"3","RF",1,3,4,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0.333333333,1,1,1,0,12,6,6,0,0,0,0.25,0,1,0.5,0.666666666,1.166666666,0.333333333,0.333333333,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.48334077000618,0.559024040752816,1.04324719792025,0.14285714,215.057166482902,-0.00342252128757536,0.119695976376534,-0.0786000192165375,0.198296010494232,0.853000044822693,0.0826550424098969,1.49079990386963,NA,0,0.0457440093159676,0.0345457573159204,0.83333333,94.2,0.16666667,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01773297786713,1.0546600818634,NA,NA,NA,NA,-10.1773297786713,52.7330040931702,NA,NA,NA,NA,0.375,0.75,0.5,0.33333333,1,0.66666667,0.33333333,0.5,0.16666667,2,0,1,0,1,2,3,0.66666667,0,0.33333333,0,0.33333333,0.66666667,0.5,NA,NA,0.25,0.16666667,NA,NA,0.08333333,95.9666646321615,NA,NA,92.7999979654948,87.75,NA,NA,86.5,-0.174999912579854,NA,NA,-9.79666646321615,0.189999997615814,NA,NA,-9.17000007629395,9.58499972025553,NA,NA,8.18666648864746,1.78999996185303,NA,NA,8.61999988555908,-0.182556822896004,NA,NA,-0.788179159164429,1.04924495518208,NA,NA,-0.041137769818306,-3.0426137149334,NA,NA,-26.2726386388143,52.4622477591038,NA,NA,-4.1137769818306,0.33333333,1,0.5,0.33333333,1,0.66666667,0.25,23.375,0.08333333,NA,NA,0.5,NA,NA,0.25,0.16666667,NA,86.6643981933594,NA,NA,96.1123352050781,NA,NA,92.9277954101562,87.8637542724609,NA,-8.79866027832031,NA,NA,-0.568320711453756,NA,NA,-9.37320327758789,0.346694946289062,NA,6.50150012969971,NA,NA,7.88589350382487,NA,NA,6.26943333943685,0.26631498336792,NA,-0.041137769818306,NA,NA,-0.182556822896004,NA,NA,-0.788179159164429,1.04924495518208,NA,-4.1137769818306,NA,NA,-3.0426137149334,NA,NA,-26.2726386388143,52.4622477591038,NA,0.4,1,0.5,0.5,1,0.66666667,0.16666667,3,102.63242594401,4.34483337402344,1,0.33333333,111.76,2,0.66666667,"2021-04-26",0
"Aaron Judge",15640,"2021-04-25","NYY","@CLE",2021,29,"3","RF",1,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0,3,1,0,22,7,15,0,0,0,0,0.2,0,0.2,0.2,0.4,0,0.25,0,0.25,0,0.75,0,0,0,0,0.175811064243317,-0.57343669122451,0.0318422552347836,0.14285714,7.23635057514649,-0.00342252128757536,-0.00646801805123687,-0.0634860247373581,0.0570180043578148,-0.398999929428101,-0.0395245105028152,0.899999976158142,NA,0,-0.0611847825348377,0.053998095620859,0.68181818,95.26666667,0.27272727,88.16666667,NA,NA,0.04545455,82,NA,NA,NA,NA,NA,-1.05801212787628,-0.0819241553544998,NA,0.547566831111908,NA,NA,-7.05341418584188,-1.36540258924166,NA,54.7566831111908,NA,NA,0.46666667,0.71428571,0.54545455,0.57142857,0.6,0.58333333,0.31818182,0.4,0.22727273,0,1,3,0,3,1,4,0,0.25,0.75,0,0.75,0.25,0.40909091,0.13636364,NA,0.13636364,0.27272727,0.04545455,NA,NA,93.4222208658854,101,NA,95.0333353678385,88.2333374023438,81.5999984741211,NA,NA,-0.876666704813639,-0.126666665077209,NA,-7.57666651407878,1.9466667175293,-2.05999994277954,NA,NA,10.8422224256727,7.31333351135254,NA,9.89666684468587,4.57666651407878,-8.5600004196167,NA,NA,-0.533244457095861,-0.241310242563486,NA,-0.32526758313179,-0.0819055438041687,0.544180333614349,NA,NA,-5.92493841217624,-8.0436747521162,NA,-10.8422527710597,-1.36509239673615,54.4180333614349,NA,NA,0.41666667,0.7,0.54545455,0.6,0.57142857,0.58333333,0.45454545,22.11764706,NA,NA,0.04545455,0.63636364,NA,NA,0.04545455,0.27272727,NA,NA,NA,81.9809036254883,95.6493094308036,NA,NA,95.7994995117188,88.6035970052083,NA,NA,NA,-2.55612993240356,-1.45229203360421,NA,NA,-8.23639965057373,2.55513715744019,NA,NA,NA,-10.3660001754761,8.55392946515765,NA,NA,6.66680002212524,2.52745453516642,NA,NA,NA,0.544180333614349,-0.696358740329742,NA,NA,-0.403463542461395,-0.0819055438041687,NA,NA,NA,54.4180333614349,-4.9739910023553,NA,NA,-40.3463542461395,-1.36509239673615,NA,0.41666667,0.7,0.54545455,0.6,0.57142857,0.58333333,0.45454545,4,91.3083267211914,28.2692737579346,0,0,103.211,2,0.5,"2021-04-25",0
"Aaron Judge",15640,"2021-04-24","NYY","@CLE",2021,29,"3","RF",1,3,4,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.333333333,0,1,1,0,21,9,12,0,0,0,0.25,0.25,1,0.5,0.666666666,1.166666666,0.333333333,0.5,0,0.5,0,0.5,0,0,0,0,0.48334077000618,0.559024040752816,1.04324719792025,0.14285714,215.057166482902,-0.00342252128757536,0.0335019901394844,-0.0463960096240044,0.0798979997634888,0.400000035762787,0.0396235734224319,0.918999969959259,NA,0,0.0426825359463692,-0.00622770326452522,0.19047619,93,0.33333333,85.85714286,0.28571429,95.33333333,0.19047619,82.75,NA,NA,NA,NA,NA,-0.176334589719772,-0.243487939238548,0.0136923417448997,0.977219760417938,NA,NA,-4.40836474299431,-3.47839913197926,0.228205695748329,24.4304940104485,NA,NA,0.23076923,0.875,0.47619048,1,0.71428571,0.8,0.38095238,0.25,0.0952381,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,0.19047619,0.28571429,NA,NA,0.33333333,0.04761905,0.14285714,NA,92.8499984741211,95.2833353678385,NA,NA,85.9142892020089,81.5,83.0999959309896,NA,-5.84749984741211,1.69833342234294,NA,NA,1.98142855507987,3.75,4.3733336130778,NA,10.6324996948242,6.15500005086263,NA,NA,1.55571433476039,-9.11999988555908,-8.28000005086263,NA,-0.175573445856571,0.0132135450839996,NA,NA,-0.289764568209648,0.715257346630096,0.257216539233923,NA,-4.38933614641428,0.220225751399994,NA,NA,-4.1394938315664,71.5257346630096,8.57388464113076,NA,0.2,0.72727273,0.47619048,1,0.75,0.8,0.52380952,27.75,NA,NA,0.19047619,0.47619048,NA,NA,NA,0.33333333,NA,NA,NA,82.9762496948242,94.5900512695312,NA,NA,NA,86.1736711774554,NA,NA,NA,4.80576515197754,-0.654992055892944,NA,NA,NA,2.6445129939488,NA,NA,NA,-10.1622400283813,6.71537170410156,NA,NA,NA,0.0801246932574681,NA,NA,NA,0.972473885864019,-0.162359900772572,NA,NA,NA,-0.289764568209648,NA,NA,NA,24.3118471466005,-1.62359900772572,NA,NA,NA,-4.1394938315664,NA,0.22222222,0.66666667,0.47619048,1,0.75,0.8,0.57142857,2,88.7010955810547,17.1828517913818,0,0,96.262,1,0.5,"2021-04-24",0
"Aaron Judge",15640,"2021-04-23","NYY","@CLE",2021,29,"3","RF",1,3,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,15,6,9,0,0,0,0.25,0.5,0.5,0.25,0,0.25,0,0,0,1,0,0,0,0,0,0,0.172929137945175,-0.468287123978576,0.0159360331888589,0.14285714,5.28881749641486,-0.00342252128757536,-0.0206700079143047,-0.054924014955759,0.0342540070414543,-0.331999957561493,-0.0328875631093979,0.766499996185303,NA,0,-0.0366414897143841,0.00967474735668716,0.2,94.33333333,0.66666667,82.8,NA,NA,NA,NA,0.13333333,82,NA,NA,NA,-0.458908259868622,-0.0374014042317867,NA,NA,0.00867188721895218,NA,-15.2969419956207,-0.374014042317867,NA,NA,0.433594360947609,NA,0.3,0.6,0.4,0.33333333,0.33333333,0.33333333,0.33333333,1,0.26666667,0,1,0,0,1,0,1,0,1,0,0,1,0,0.2,NA,NA,NA,0.66666667,NA,NA,0.13333333,94.3666687011719,NA,NA,NA,82.65,NA,NA,82,-1.92666657765706,NA,NA,NA,-0.509999990463257,NA,NA,7.52500009536743,8.53333282470703,NA,NA,NA,0.619999980926514,NA,NA,4.39000034332275,-0.503719642758369,NA,NA,NA,-0.0389224216341972,NA,NA,0.00852152705192566,-16.7906547586123,NA,NA,NA,-0.389224216341972,NA,NA,0.426076352596283,0.25,0.57142857,0.4,0,0.5,0.33333333,0.46666667,24.18181818,0.13333333,NA,NA,0.2,NA,NA,NA,0.66666667,NA,82.3164978027344,NA,NA,94.7094319661458,NA,NA,NA,82.93916015625,NA,6.82219505310059,NA,NA,-1.80328337351481,NA,NA,NA,-0.782115077972412,NA,2.59888911247253,NA,NA,7.26523653666178,NA,NA,NA,-1.12647075653076,NA,0.00852152705192566,NA,NA,-0.503719642758369,NA,NA,NA,-0.0389224216341972,NA,0.426076352596283,NA,NA,-16.7906547586123,NA,NA,NA,-0.389224216341972,NA,0.33333333,0.5,0.4,0.33333333,0.33333333,0.33333333,0.4,1,105.282524108887,12.5977306365967,0,0,105.283,1,1,"2021-04-23",0
"Aaron Judge",15640,"2021-04-22","NYY","@CLE",2021,29,"3","DH",1,2,5,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,23,16,7,0,0,0,0.6,0.4,1.5,0.6,0,0.6,0,0,0,0,0,0,0,0,0,0,0.41502993106842,0.416185584977449,1.02146453143674,1.60119047125,168.894425071718,-0.0102675638627261,0.0110720358788967,-0.0698279738426208,0.0809000134468079,0.178000018000603,0.0176324918866158,1.06400001049042,NA,0,0.043987438082695,-0.033581389426931,0.17391304,92.25,0.30434783,83.71428571,0.13043478,86.66666667,0.04347826,76,0.17391304,87,0.17391304,84.5,NA,-0.0261901803314686,0.468218833208084,-0.378242820501328,0.0287642516195774,0.265871316194534,0.0686594098806381,-0.654754508286715,6.6888404744012,-12.6080940167109,2.87642516195774,6.64678290486336,1.71648524701595,0.15789474,0.5,0.2173913,0,1,0.4,0.17391304,0.4,0.13043478,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0.08695652,0.13043478,0.17391304,0.08695652,0.30434783,0.04347826,NA,0.17391304,92.1500015258789,86.6333312988281,84.5250015258789,91.8000030517578,83.5428553989955,76.3000030517578,NA,86.9749984741211,-4.4850001335144,3.45000012715658,-6,-6.44000005722046,3.78285707746233,5.32999992370605,NA,-6.9225001335144,10.7399997711182,3.5533332824707,2.9375,9.42499923706055,-0.762857164655413,-9.03999996185303,NA,4.47749996185303,-0.111673131585121,-0.376121990382671,0.0679802782833576,0.08377805352211,0.463601924479008,0.0285366624593735,NA,0.263583801686764,-5.58365657925606,-12.5373996794224,1.69950695708394,4.1889026761055,6.6228846354144,2.85366624593735,NA,6.58959504216909,0.125,0.42857143,0.2173913,0,0.66666667,0.4,0.30434783,26.22222222,0.17391304,NA,0.04347826,0.13043478,0.13043478,0.17391304,0.04347826,0.30434783,NA,87.0970230102539,NA,76.4558029174805,92.9290974934896,86.7891947428385,84.6279754638672,89.6147994995117,83.6604963030134,NA,-6.37440013885498,NA,5.74726009368896,-4.35928026835124,3.8597100575765,-6.09525012969971,-7.23000001907349,4.30306570870536,NA,2.59664249420166,NA,-11.332799911499,9.07621637980143,2.08891995747884,1.26318323612213,6.51021003723145,-2.5945622580392,NA,0.263583801686764,NA,0.0285366624593735,0.0132426917552948,-0.376121990382671,0.0679802782833576,-0.041137769818306,0.463601924479008,NA,6.58959504216909,NA,2.85366624593735,0.441423058509827,-12.5373996794224,1.69950695708394,-4.1137769818306,6.6228846354144,NA,0.125,0.42857143,0.2173913,0,0.66666667,0.4,0.30434783,0,NA,NA,0,NA,NA,0,NA,"2021-04-22",0
