"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF",2022-06-17,95.3,-0.78,5.68,"Judge, Aaron",592450,663423,"","ball",NA,NA,NA,NA,14,"Yankees challenged (play at 1st), call on the field was overturned: Aaron Judge singles on a ground ball to third baseman Matt Chapman.   Joey Gallo to 3rd.","R","R","R","TOR","NYY","B",NA,"",2,2,2022,-0.39,1.72,0.25,0.98,NA,608336,NA,2,4,"Top",NA,NA,NA,NA,672515,NA,NA,3.58896879034012,-138.277659383944,-10.4396696486363,-5.94348434640194,37.4036896809981,-7.9339512680983,3.9,1.67,NA,NA,NA,94.4,2557,6.4,661742,663423,672515,665489,624415,656305,669289,666971,543807,606192,54.09,NA,NA,NA,NA,NA,NA,NA,31,6,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Infield shift","Strategic",200,0,0.051
"SL",2022-06-17,89.1,-1.3,6.89,"Judge, Aaron",592450,548389,"field_out","hit_into_play",NA,NA,NA,NA,9,"Aaron Judge grounds out, pitcher Ross Stripling to first baseman Vladimir Guerrero Jr.","R","R","R","TOR","NYY","X",1,"ground_ball",2,2,2022,0.49,0.54,0.64,1.9,NA,NA,NA,0,1,"Top",124.96,180.48,NA,NA,672515,NA,NA,3.68691348809608,-129.359855740837,-7.14968750000092,4.5175671181574,32.8700029947688,-24.6600450646942,3.95,1.84,2,61,-49,87.4,2238,5.8,661742,548389,672515,665489,624415,656305,669289,666971,543807,606192,54.66,0.203,0.183,0,1,0,0,2,1,6,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Strategic",195,0.022,-0.195
"ST",2022-06-17,84.9,-1.38,5.44,"Judge, Aaron",592450,663423,"","foul",NA,NA,NA,NA,9,"Yankees challenged (play at 1st), call on the field was overturned: Aaron Judge singles on a ground ball to third baseman Matt Chapman.   Joey Gallo to 3rd.","R","R","R","TOR","NYY","S",NA,"",2,2,2022,1.22,0.84,0.71,2.3,NA,608336,NA,2,4,"Top",NA,NA,NA,NA,672515,NA,NA,2.41671140432406,-123.417121032003,-2.50341055593922,11.5859585159793,32.1941221046539,-23.3868139478737,3.95,1.84,5,48.3,-24,83.2,2936,6,661742,663423,672515,665489,624415,656305,669289,666971,543807,606192,54.53,NA,NA,NA,NA,NA,NA,NA,31,5,"Sweeper",1,2,2,1,2,1,2,1,"Infield shift","Standard",55,0,0
"CH",2022-06-17,84,-1.16,6.99,"Judge, Aaron",592450,548389,"","foul",NA,NA,NA,NA,7,"Aaron Judge grounds out, pitcher Ross Stripling to first baseman Vladimir Guerrero Jr.","R","R","R","TOR","NYY","S",NA,"",2,2,2022,-1.5,0.76,-0.31,1.76,NA,NA,NA,0,1,"Top",NA,NA,NA,NA,672515,NA,NA,4.92191408131262,-121.77932156117,-6.88318510022301,-15.8228325721579,32.6093894499024,-23.2586994671403,3.95,1.84,4,93.9,-25,82.1,1686,6,661742,548389,672515,665489,624415,656305,669289,666971,543807,606192,54.46,NA,NA,NA,NA,NA,NA,NA,1,5,"Changeup",0,0,0,0,0,0,0,0,"Infield shift","Strategic",226,0,0
"SL",2022-06-17,89.2,-1.18,6.94,"Judge, Aaron",592450,548389,"","ball",NA,NA,NA,NA,14,"Aaron Judge grounds out, pitcher Ross Stripling to first baseman Vladimir Guerrero Jr.","R","R","R","TOR","NYY","B",NA,"",1,2,2022,-0.05,0.63,1.2,1.62,NA,NA,NA,0,1,"Top",NA,NA,NA,NA,672515,NA,NA,5.89850095685056,-129.350853542558,-8.06372797415211,-2.24511115009476,36.4215465478425,-23.2334343873037,3.94,1.73,NA,NA,NA,86.9,2278,5.8,661742,548389,672515,665489,624415,656305,669289,666971,543807,606192,54.66,NA,NA,NA,NA,NA,NA,NA,1,4,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Strategic",181,0,0.037
"ST",2022-06-17,83,-1.42,5.45,"Judge, Aaron",592450,663423,"","swinging_strike",NA,NA,NA,NA,6,"Yankees challenged (play at 1st), call on the field was overturned: Aaron Judge singles on a ground ball to third baseman Matt Chapman.   Joey Gallo to 3rd.","R","R","R","TOR","NYY","S",NA,"",2,1,2022,1.29,0.64,0.79,3.26,NA,608336,NA,2,4,"Top",NA,NA,NA,NA,672515,NA,NA,2.51698463084957,-120.634255539988,0.442299005718701,11.5691818433132,31.4658489157065,-26.5307970237044,3.95,1.84,NA,NA,NA,81.4,2840,6.1,661742,663423,672515,665489,624415,656305,669289,666971,543807,606192,54.4,NA,NA,NA,NA,NA,NA,NA,31,4,"Sweeper",1,2,2,1,2,1,2,1,"Standard","Standard",62,0,-0.074
"FF",2022-06-17,94.7,-0.89,5.75,"Judge, Aaron",592450,663423,"","called_strike",NA,NA,NA,NA,2,"Yankees challenged (play at 1st), call on the field was overturned: Aaron Judge singles on a ground ball to third baseman Matt Chapman.   Joey Gallo to 3rd.","R","R","R","TOR","NYY","S",NA,"",2,0,2022,-0.33,1.96,0.12,3.52,NA,608336,NA,2,4,"Top",NA,NA,NA,NA,672515,NA,NA,3.35413162842995,-137.578756805962,-4.28600843914519,-5.07294645458288,42.7107058128808,-6.96290775022932,3.9,1.67,NA,NA,NA,92.8,2452,6.2,661742,663423,672515,665489,624415,656305,669289,666971,543807,606192,54.32,NA,NA,NA,NA,NA,NA,NA,31,3,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard",198,0,-0.045
"CH",2022-06-17,81.2,-1.22,7.05,"Judge, Aaron",592450,548389,"","foul",NA,NA,NA,NA,11,"Aaron Judge grounds out, pitcher Ross Stripling to first baseman Vladimir Guerrero Jr.","R","R","R","TOR","NYY","S",NA,"",1,1,2022,-1.23,1.23,-1.23,3.28,NA,NA,NA,0,1,"Top",NA,NA,NA,NA,672515,NA,NA,2.30806521362965,-118.108192767418,-4.02565163595751,-11.8981088746197,26.1442486848148,-20.1696986371435,3.95,1.84,13,82.9,-14,80,1615,5.8,661742,548389,672515,665489,624415,656305,669289,666971,543807,606192,54.67,NA,NA,NA,NA,NA,NA,NA,1,3,"Changeup",0,0,0,0,0,0,0,0,"Infield shift","Strategic",229,0,-0.054
"FF",2022-06-17,93.9,-0.81,5.87,"Judge, Aaron",592450,663423,"","ball",NA,NA,NA,NA,14,"Yankees challenged (play at 1st), call on the field was overturned: Aaron Judge singles on a ground ball to third baseman Matt Chapman.   Joey Gallo to 3rd.","R","R","R","TOR","NYY","B",NA,"",1,0,2022,-0.05,1.77,1.6,2.53,NA,608336,NA,2,4,"Top",NA,NA,NA,NA,672515,NA,NA,6.35726725426782,-136.415370283045,-6.71537816851664,-2.29715388148046,35.4066847724188,-8.85136803806843,3.83,1.67,NA,NA,NA,93.1,2487,6.3,661742,663423,672515,665489,624415,656305,669289,666971,543807,606192,54.19,NA,NA,NA,NA,NA,NA,NA,31,2,"4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard",193,0,0.028
"CH",2022-06-17,82.8,-1.13,7.08,"Judge, Aaron",592450,548389,"","ball",NA,NA,NA,NA,13,"Aaron Judge grounds out, pitcher Ross Stripling to first baseman Vladimir Guerrero Jr.","R","R","R","TOR","NYY","B",NA,"",0,1,2022,-1.11,0.83,-0.47,1.53,NA,NA,NA,0,1,"Top",NA,NA,NA,NA,672515,NA,NA,3.64085404192362,-120.258472932472,-7.6309185866058,-11.4969023660544,26.2839762934045,-22.7622019623659,3.97,1.79,NA,NA,NA,81.6,1689,5.9,661742,548389,672515,665489,624415,656305,669289,666971,543807,606192,54.62,NA,NA,NA,NA,NA,NA,NA,1,2,"Changeup",0,0,0,0,0,0,0,0,"Infield shift","Strategic",222,0,0.025
"FF",2022-06-17,93.2,-1.04,6.97,"Judge, Aaron",592450,548389,"","called_strike",NA,NA,NA,NA,12,"Aaron Judge grounds out, pitcher Ross Stripling to first baseman Vladimir Guerrero Jr.","R","R","R","TOR","NYY","S",NA,"",0,0,2022,-0.46,1.59,0.83,2.88,NA,NA,NA,0,1,"Top",NA,NA,NA,NA,672515,NA,NA,5.7619578970522,-135.282926209131,-8.04322194648042,-7.03580610972511,34.5143668864752,-11.0566303987637,3.97,1.76,NA,NA,NA,91.8,2040,6,661742,548389,672515,665489,624415,656305,669289,666971,543807,606192,54.55,NA,NA,NA,NA,NA,NA,NA,1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Strategic",203,0,-0.034
"ST",2022-06-17,82.5,-1.77,5.47,"Judge, Aaron",592450,663423,"","ball",NA,NA,NA,NA,13,"Yankees challenged (play at 1st), call on the field was overturned: Aaron Judge singles on a ground ball to third baseman Matt Chapman.   Joey Gallo to 3rd.","R","R","R","TOR","NYY","B",NA,"",0,0,2022,1.38,-0.16,-0.79,1.57,NA,608336,NA,2,4,"Top",NA,NA,NA,NA,672515,NA,NA,-0.457602888827099,-119.960013447923,-1.81837993776572,13.1270781667851,30.3367095763986,-33.5065586999731,3.85,1.7,NA,NA,NA,80.7,2925,5.8,661742,663423,672515,665489,624415,656305,669289,666971,543807,606192,54.68,NA,NA,NA,NA,NA,NA,NA,31,1,"Sweeper",1,2,2,1,2,1,2,1,"Standard","Standard",59,0,0.037
"SL",2022-06-16,79.8,-1.69,5.98,"Judge, Aaron",592450,605538,"walk","ball",NA,NA,NA,NA,14,"Aaron Judge walks.","R","R","R","NYY","TB","B",NA,"",3,2,2022,0.91,-0.59,0.66,0.16,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,642336,NA,NA,3.43627422374247,-116.138131461334,-4.84677109253892,7.44454510586639,24.2994910288968,-36.693134405725,4,1.87,NA,NA,NA,78.7,2468,5.8,661326,605538,642336,596847,660644,650490,670764,668227,621433,623912,54.72,NA,NA,0.7,1,0,0,NA,25,6,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",30,0.03,0.212
"SL",2022-06-16,80.2,-1.76,6.02,"Judge, Aaron",592450,605538,"","called_strike",NA,NA,NA,NA,8,"Aaron Judge walks.","R","R","R","NYY","TB","S",NA,"",3,1,2022,0.68,-0.05,-0.19,1.94,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,642336,NA,NA,2.18341025951563,-116.804957997597,-2.21097676533866,5.75884980591188,22.7337685779063,-32.4619482939389,4.03,1.89,NA,NA,NA,79.8,2446,6,661326,605538,642336,596847,660644,650490,670764,668227,621433,623912,54.46,NA,NA,NA,NA,NA,NA,NA,25,5,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",51,0,-0.049
"SL",2022-06-16,80.1,-1.79,6.02,"Judge, Aaron",592450,605538,"","ball",NA,NA,NA,NA,13,"Aaron Judge walks.","R","R","R","NYY","TB","B",NA,"",2,1,2022,0.94,-0.26,-1.3,2.42,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,642336,NA,NA,-0.676663307724055,-116.669109723811,-0.8113275181854,8.72590038056265,21.3295708404291,-34.6070442401381,3.98,1.89,NA,NA,NA,79.4,2478,5.7,661326,605538,642336,596847,660644,650490,670764,668227,621433,623912,54.84,NA,NA,NA,NA,NA,NA,NA,25,4,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",53,0,0.075
"SL",2022-06-16,79.9,-1.66,6.03,"Judge, Aaron",592450,605538,"","ball",NA,NA,NA,NA,14,"Aaron Judge walks.","R","R","R","NYY","TB","B",NA,"",1,1,2022,0.57,0.19,0.85,1.71,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,642336,NA,NA,4.42769257039887,-116.274930780253,-3.07440678627996,4.24881966399632,23.9365498104945,-30.0687798388587,4.08,1.94,NA,NA,NA,78.9,2420,5.8,661326,605538,642336,596847,660644,650490,670764,668227,621433,623912,54.66,NA,NA,NA,NA,NA,NA,NA,25,3,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",52,0,0.033
"SL",2022-06-16,78.8,-1.78,6.03,"Judge, Aaron",592450,605538,"","foul_tip",NA,NA,NA,NA,4,"Aaron Judge walks.","R","R","R","NYY","TB","S",NA,"",1,0,2022,0.83,0.14,-0.53,3.09,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,642336,NA,NA,1.16606614103101,-114.779625007012,0.114630166217723,7.1496960576067,20.0527113653621,-31.1785096823338,3.95,1.84,NA,NA,NA,78.2,2444,5.7,661326,605538,642336,596847,660644,650490,670764,668227,621433,623912,54.8,NA,NA,NA,NA,NA,NA,NA,25,2,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",51,0,-0.031
"SL",2022-06-16,78.9,-1.86,6.09,"Judge, Aaron",592450,605538,"","ball",NA,NA,NA,NA,11,"Aaron Judge walks.","R","R","R","NYY","TB","B",NA,"",0,0,2022,0.81,0.01,-0.91,3.84,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,642336,NA,NA,0.5430019469048,-115.027749175812,1.78234744567036,7.18159849752451,18.9594800397303,-32.6095355311452,3.95,1.89,NA,NA,NA,78.6,2480,5.7,661326,605538,642336,596847,660644,650490,670764,668227,621433,623912,54.77,NA,NA,NA,NA,NA,NA,NA,25,1,"Slider",0,0,0,0,0,0,0,0,"Infield shift","Standard",64,0,0.023
"SI",2022-06-16,89.4,-3.74,3.49,"Judge, Aaron",592450,657044,"walk","ball",NA,NA,NA,NA,13,"Aaron Judge walks.   DJ LeMahieu to 2nd.","R","R","R","NYY","TB","B",NA,"",3,1,2022,-1.26,-0.57,-2.14,2.45,NA,NA,518934,2,6,"Bot",NA,NA,NA,NA,642336,NA,NA,6.64402990944879,-129.844569370349,4.72986404334402,-15.6584396428631,28.4921584143417,-39.8727386294702,3.93,1.74,NA,NA,NA,89.8,1996,6.7,661326,657044,642336,596847,660644,650490,670764,668227,621433,623912,53.75,NA,NA,0.7,1,0,0,NA,41,5,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",268,0.035,0.141
"SL",2022-06-16,77.5,-3.76,3.49,"Judge, Aaron",592450,657044,"","ball",NA,NA,NA,NA,14,"Aaron Judge walks.   DJ LeMahieu to 2nd.","R","R","R","NYY","TB","B",NA,"",2,1,2022,1.41,0.76,1,2.56,NA,NA,518934,2,6,"Bot",NA,NA,NA,NA,642336,NA,NA,7.65448466925309,-112.596581479695,3.66518596770399,10.5119859647006,21.1721266566001,-26.6916060022748,3.95,1.74,NA,NA,NA,78.1,2075,6.9,661326,657044,642336,596847,660644,650490,670764,668227,621433,623912,53.62,NA,NA,NA,NA,NA,NA,NA,41,4,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",89,0,0.068
"SL",2022-06-16,78.6,-3.83,3.51,"Judge, Aaron",592450,657044,"","called_strike",NA,NA,NA,NA,11,"Aaron Judge walks.   DJ LeMahieu to 2nd.","R","R","R","NYY","TB","S",NA,"",2,0,2022,0.92,0.8,-0.95,3.02,NA,NA,518934,2,6,"Bot",NA,NA,NA,NA,642336,NA,NA,4.59427234185013,-114.340151762578,4.33930943901723,7.29213639967971,20.0615681392465,-26.1311730314133,3.98,1.89,NA,NA,NA,79.6,1959,6.9,661326,657044,642336,596847,660644,650490,670764,668227,621433,623912,53.63,NA,NA,NA,NA,NA,NA,NA,41,3,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",99,0,-0.057
"CH",2022-06-16,91.3,0.76,6.09,"Judge, Aaron",592450,656222,"field_out","hit_into_play",NA,NA,NA,NA,9,"Aaron Judge grounds out, pitcher Jalen Beeks to first baseman Ji-Man Choi.","R","R","L","NYY","TB","X",1,"ground_ball",0,0,2022,1.41,0.77,0.32,1.88,NA,NA,NA,1,1,"Bot",126.4,192.67,NA,NA,642336,NA,NA,-4.16021741208336,-132.813118846401,-6.38243137963572,17.6099991217378,29.5127299888258,-21.8366343170527,3.95,1.84,1,67.5,-53,91.3,1956,6.4,661326,656222,642336,596847,660644,650490,670764,668227,621433,623912,54.11,0.249,0.243,0,1,0,0,2,7,1,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",138,-0.016,-0.156
"SL",2022-06-16,77.9,-3.85,3.55,"Judge, Aaron",592450,657044,"","ball",NA,NA,NA,NA,13,"Aaron Judge walks.   DJ LeMahieu to 2nd.","R","R","R","NYY","TB","B",NA,"",1,0,2022,1.21,0.85,-1.37,2.73,NA,NA,518934,2,6,"Bot",NA,NA,NA,NA,642336,NA,NA,3.14177718052787,-113.331601759608,3.635624239301,9.84154541906443,21.4064127609717,-25.7530383873493,3.98,1.84,NA,NA,NA,78.7,2066,6.9,661326,657044,642336,596847,660644,650490,670764,668227,621433,623912,53.59,NA,NA,NA,NA,NA,NA,NA,41,2,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",91,0,0.044
"SI",2022-06-16,89.5,-3.64,3.52,"Judge, Aaron",592450,657044,"","ball",NA,NA,NA,NA,13,"Aaron Judge walks.   DJ LeMahieu to 2nd.","R","R","R","NYY","TB","B",NA,"",0,0,2022,-0.96,-0.68,-1.42,2.75,NA,NA,518934,2,6,"Bot",NA,NA,NA,NA,642336,NA,NA,7.60278422410524,-130.039111205176,5.6286330349617,-12.5197666959588,27.1492933357825,-41.3424047834777,3.93,1.84,NA,NA,NA,90.4,1841,6.9,661326,657044,642336,596847,660644,650490,670764,668227,621433,623912,53.59,NA,NA,NA,NA,NA,NA,NA,41,1,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",275,0,0.032
"FC",2022-06-16,93.1,-1.93,5.83,"Judge, Aaron",592450,542888,"field_out","hit_into_play",NA,NA,NA,NA,8,"Aaron Judge flies out to right fielder Harold Ramirez.","R","R","R","NYY","TB","X",9,"fly_ball",2,1,2022,0.42,0.53,0.12,1.85,NA,NA,NA,0,9,"Bot",169.62,97.25,NA,NA,642336,NA,NA,4.38819330587451,-135.598619962653,-5.73774377673295,4.33561781204737,26.86309168327,-24.5940842209047,3.95,1.84,276,82.9,38,94.4,2335,6.8,661326,542888,642336,596847,660644,650490,670764,668227,621433,623912,53.73,0.011,0.01,0,1,0,0,3,60,4,"Cutter",1,1,1,1,1,1,1,1,"Standard","Standard",180,-0.057,-0.261
"FC",2022-06-16,92.9,-2,5.88,"Judge, Aaron",592450,542888,"","ball",NA,NA,NA,NA,14,"Aaron Judge flies out to right fielder Harold Ramirez.","R","R","R","NYY","TB","B",NA,"",1,1,2022,0.45,0.5,0.91,1.37,NA,NA,NA,0,9,"Bot",NA,NA,NA,NA,642336,NA,NA,6.48693411568229,-135.073991475897,-6.93666490213426,4.19712215815375,27.4760423345093,-24.7457644946745,4,1.84,NA,NA,NA,93.7,2374,6.6,661326,542888,642336,596847,660644,650490,670764,668227,621433,623912,53.85,NA,NA,NA,NA,NA,NA,NA,60,3,"Cutter",1,1,1,1,1,1,1,1,"Standard","Standard",181,0,0.049
"SI",2022-06-16,95.3,-1.95,5.83,"Judge, Aaron",592450,542888,"","called_strike",NA,NA,NA,NA,8,"Aaron Judge flies out to right fielder Harold Ramirez.","R","R","R","NYY","TB","S",NA,"",1,0,2022,-1.21,0.97,-0.16,1.9,NA,NA,NA,0,9,"Bot",NA,NA,NA,NA,642336,NA,NA,7.45678112249815,-138.545908032219,-6.94139216649943,-17.221800227397,30.9122976095317,-18.2657019275696,3.98,1.91,NA,NA,NA,96,2191,6.7,661326,542888,642336,596847,660644,650490,670764,668227,621433,623912,53.75,NA,NA,NA,NA,NA,NA,NA,60,2,"Sinker",1,1,1,1,1,1,1,1,"Standard","Standard",208,0,-0.043
"FC",2022-06-16,91.7,-2,5.84,"Judge, Aaron",592450,542888,"","ball",NA,NA,NA,NA,14,"Aaron Judge flies out to right fielder Harold Ramirez.","R","R","R","NYY","TB","B",NA,"",0,0,2022,0.45,0.49,1.57,0.65,NA,NA,NA,0,9,"Bot",NA,NA,NA,NA,642336,NA,NA,8.11483861639508,-133.155588138785,-8.3657653295454,3.58713406210389,28.6086258759329,-24.6563942882198,3.98,1.79,NA,NA,NA,92.3,2430,6.8,661326,542888,642336,596847,660644,650490,670764,668227,621433,623912,53.72,NA,NA,NA,NA,NA,NA,NA,60,1,"Cutter",1,1,1,1,1,1,1,1,"Standard","Standard",179,0,0.033
"CH",2022-06-15,87.4,0.93,5.88,"Judge, Aaron",592450,663556,"strikeout","swinging_strike",NA,NA,NA,NA,13,"Aaron Judge strikes out swinging.","R","R","L","NYY","TB","S",2,"",2,2,2022,1.33,0.62,-0.39,1.14,NA,NA,NA,0,6,"Bot",NA,NA,NA,NA,650907,NA,NA,-6.00482955523829,-127.065829766088,-6.63370055227884,15.6557711437008,25.9476019088266,-24.2437282346133,3.96,1.84,NA,NA,NA,88.6,1667,7.1,661327,663556,650907,670623,660644,650490,670764,668227,621433,622534,53.4,NA,NA,0,1,0,0,NA,45,5,"Changeup",4,1,4,1,1,4,4,1,"Standard","Standard",112,-0.007,-0.195
"CU",2022-06-15,81.5,1.42,5.69,"Judge, Aaron",592450,663556,"","ball",NA,NA,NA,NA,13,"Aaron Judge strikes out swinging.","R","R","L","NYY","TB","B",NA,"",1,2,2022,-0.78,-0.69,-0.26,0.21,NA,NA,NA,0,6,"Bot",NA,NA,NA,NA,650907,NA,NA,-2.3152574510274,-118.719681599632,-4.47287363424454,-6.99666570504552,21.5376193176817,-38.1157607791539,3.94,1.89,NA,NA,NA,82.5,2647,6.8,661327,663556,650907,670623,660644,650490,670764,668227,621433,622534,53.7,NA,NA,NA,NA,NA,NA,NA,45,4,"Curveball",4,1,4,1,1,4,4,1,"Standard","Standard",306,0,0.037
"CU",2022-06-15,80.2,0.8,5.99,"Judge, Aaron",592450,663556,"","called_strike",NA,NA,NA,NA,14,"Aaron Judge strikes out swinging.","R","R","L","NYY","TB","S",NA,"",1,1,2022,-0.67,-0.99,1.01,1.99,NA,NA,NA,0,6,"Bot",NA,NA,NA,NA,650907,NA,NA,1.7403335523336,-116.872541225215,-0.284998447882744,-6.46588554803378,22.1819519106849,-41.3692740539797,3.91,1.87,NA,NA,NA,81.3,2631,7,661327,663556,650907,670623,660644,650490,670764,668227,621433,622534,53.51,NA,NA,NA,NA,NA,NA,NA,45,3,"Curveball",4,1,4,1,1,4,4,1,"Standard","Standard",311,0,-0.054
"CH",2022-06-15,86.3,0.92,5.93,"Judge, Aaron",592450,663556,"","ball",NA,NA,NA,NA,13,"Aaron Judge strikes out swinging.","R","R","L","NYY","TB","B",NA,"",0,1,2022,1.17,1,-0.98,0.38,NA,NA,NA,0,6,"Bot",NA,NA,NA,NA,650907,NA,NA,-6.98797527929521,-125.277234019693,-9.07944141486825,13.7435583304471,24.5461616683429,-20.0231291520527,3.94,1.87,NA,NA,NA,87.3,1682,7,661327,663556,650907,670623,660644,650490,670764,668227,621433,622534,53.51,NA,NA,NA,NA,NA,NA,NA,45,2,"Changeup",4,1,4,1,1,4,4,1,"Standard","Standard",121,0,0.025
"CH",2022-06-15,85.6,1.06,5.88,"Judge, Aaron",592450,663556,"","called_strike",NA,NA,NA,NA,14,"Aaron Judge strikes out swinging.","R","R","L","NYY","TB","S",NA,"",0,0,2022,1.56,0.5,0.9,1.62,NA,NA,NA,0,6,"Bot",NA,NA,NA,NA,650907,NA,NA,-3.55281112496999,-124.521679514633,-4.81056237863255,16.9756015881634,25.2199835757691,-26.2450445412999,3.94,1.87,NA,NA,NA,86.3,1575,6.8,661327,663556,650907,670623,660644,650490,670764,668227,621433,622534,53.72,NA,NA,NA,NA,NA,NA,NA,45,1,"Changeup",4,1,4,1,1,4,4,1,"Standard","Standard",114,0,-0.034
"FF",2022-06-15,98.2,0.5,6.25,"Judge, Aaron",592450,663556,"strikeout","swinging_strike",NA,NA,NA,NA,2,"Aaron Judge strikes out swinging.","R","R","L","NYY","TB","S",2,"",0,2,2022,0.79,1.48,0.22,3.37,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,650907,NA,NA,-2.62121940755615,-143.026417437698,-5.86893019315015,11.4879623830116,29.9080464822699,-10.6786389447168,3.96,1.84,NA,NA,NA,99.6,2252,6.8,661327,663556,650907,670623,660644,650490,670764,668227,621433,622534,53.67,NA,NA,0,1,0,0,NA,27,4,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",140,-0.02,-0.141
"SL",2022-06-15,88.7,0.75,5.94,"Judge, Aaron",592450,663556,"","foul",NA,NA,NA,NA,4,"Aaron Judge strikes out swinging.","R","R","L","NYY","TB","S",NA,"",0,2,2022,-0.35,0.11,-0.38,2.68,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,650907,NA,NA,-2.05955845417349,-129.343136788503,-2.23950722038386,-3.56574999566484,23.9493972949676,-30.6808624339795,3.96,1.84,69,106.2,1,90.3,2435,6.9,661327,663556,650907,670623,660644,650490,670764,668227,621433,622534,53.61,NA,NA,NA,NA,NA,NA,NA,27,3,"Slider",1,0,1,0,0,1,1,0,"Standard","Standard",274,0,0
"CU",2022-06-15,80.7,0.79,5.97,"Judge, Aaron",592450,663556,"","called_strike",NA,NA,NA,NA,2,"Aaron Judge strikes out swinging.","R","R","L","NYY","TB","S",NA,"",0,1,2022,-0.74,-0.9,-0.26,3.48,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,650907,NA,NA,-0.92852737336272,-117.464178543802,2.87019095366636,-6.69839141176657,21.8167634722866,-41.2728203941835,3.96,1.82,NA,NA,NA,81.7,2652,6.9,661327,663556,650907,670623,660644,650490,670764,668227,621433,622534,53.62,NA,NA,NA,NA,NA,NA,NA,27,2,"Curveball",1,0,1,0,0,1,1,0,"Standard","Standard",313,0,-0.046
"CH",2022-06-15,85.7,1.14,5.83,"Judge, Aaron",592450,663556,"","called_strike",NA,NA,NA,NA,12,"Aaron Judge strikes out swinging.","R","R","L","NYY","TB","S",NA,"",0,0,2022,1,0.82,0.92,3.5,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,650907,NA,NA,-2.53804433769763,-124.967540056728,-0.975131990858828,10.976045799638,22.8991126606848,-23.5876814377453,3.94,1.82,NA,NA,NA,86.8,1444,6.7,661327,663556,650907,670623,660644,650490,670764,668227,621433,622534,53.81,NA,NA,NA,NA,NA,NA,NA,27,1,"Changeup",1,0,1,0,0,1,1,0,"Standard","Standard",110,0,-0.034
"CU",2022-06-15,84,0.81,5.88,"Judge, Aaron",592450,663556,"home_run","hit_into_play",NA,NA,NA,NA,4,"Aaron Judge homers (25) on a fly ball to right center field.","R","R","L","NYY","TB","X",NA,"fly_ball",3,2,2022,-0.92,-0.94,-0.38,3.25,NA,NA,NA,1,1,"Bot",188.85,66.29,NA,NA,650907,NA,NA,-0.945070038573386,-122.242441245737,2.21147284092219,-8.98223904696098,24.9487628172359,-42.2443457104412,3.96,1.84,364,104.1,24,84.7,2661,6.8,661327,663556,650907,670623,660644,650490,670764,668227,595281,622534,53.67,0.823,1.487,2,1,0,3,6,6,7,"Curveball",0,0,0,0,0,1,1,0,"Standard","Standard",311,0.104,0.948
